uc_id,category,subcategory,title,criticality,difficulty,monitoring_type,splunk_pillar,regulations,mitre_attack,source_file,source_line
UC-1.2.69,1,2,Page File Usage & Exhaustion,high,intermediate,Capacity,Observability,,,content/cat-01-server-compute/UC-1.2.69.json,1
UC-1.2.70,1,2,Context Switch Rate Anomalies (Windows),medium,advanced,Performance,Observability,,,content/cat-01-server-compute/UC-1.2.70.json,1
UC-1.2.71,1,2,Scheduled Task Creation (Persistence),high,expert,Security,Security,,,content/cat-01-server-compute/UC-1.2.71.json,1
UC-1.2.72,1,2,WinRM / Remote PowerShell Connections,high,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.72.json,1
UC-1.2.73,1,2,LDAP Query Performance (DC Health),high,intermediate,Availability,Observability,,,content/cat-01-server-compute/UC-1.2.73.json,1
UC-1.2.76,1,2,AdminSDHolder Modification,critical,beginner,Security; Change,Observability,,,content/cat-01-server-compute/UC-1.2.76.json,1
UC-1.2.77,1,2,SPN Modification (Targeted Kerberoasting),critical,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.77.json,1
UC-1.2.78,1,2,DSRM Account Usage,critical,beginner,Security,Security,,,content/cat-01-server-compute/UC-1.2.78.json,1
UC-1.2.79,1,2,Sysmon DNS Query Logging,medium,intermediate,Security; Anomaly,Security,,,content/cat-01-server-compute/UC-1.2.79.json,1
UC-1.2.81,1,2,SMBv1 Usage Detection,high,intermediate,Performance,Observability,,,content/cat-01-server-compute/UC-1.2.81.json,1
UC-1.2.82,1,2,Credential Guard Status Monitoring,high,intermediate,Availability,Security,,,content/cat-01-server-compute/UC-1.2.82.json,1
UC-1.2.83,1,2,Boot Configuration Changes (BCDEdit),critical,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.83.json,1
UC-1.2.84,1,2,Sysmon Named Pipe Monitoring,high,intermediate,Performance,Security,,,content/cat-01-server-compute/UC-1.2.84.json,1
UC-1.2.86,1,2,NTLM Audit and Restriction Monitoring,medium,beginner,Configuration,Security,,,content/cat-01-server-compute/UC-1.2.86.json,1
UC-1.2.87,1,2,DPAPI Credential Backup (DC),critical,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.87.json,1
UC-1.2.88,1,2,Windows Search Indexer Issues,low,beginner,Fault,Observability,,,content/cat-01-server-compute/UC-1.2.88.json,1
UC-1.2.89,1,2,System Uptime & Unexpected Restarts (Windows),medium,beginner,Security,Security,,,content/cat-01-server-compute/UC-1.2.89.json,1
UC-1.2.90,1,2,Shadow Copy Deletion (Ransomware Indicator),critical,intermediate,Performance,Security,,,content/cat-01-server-compute/UC-1.2.90.json,1
UC-1.2.91,1,2,USB / Removable Device Auditing,medium,intermediate,Compliance,Security,,,content/cat-01-server-compute/UC-1.2.91.json,1
UC-1.2.92,1,2,Remote Desktop Gateway Session Monitoring,medium,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.92.json,1
UC-1.2.93,1,2,Group Policy Object (GPO) Modification Auditing,critical,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.93.json,1
UC-1.2.94,1,2,Windows Subsystem for Linux (WSL) Activity,medium,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.94.json,1
UC-1.2.95,1,2,Windows Container Health Monitoring,medium,expert,Availability,Observability,,,content/cat-01-server-compute/UC-1.2.95.json,1
UC-1.2.96,1,2,DNS Server Zone Transfer Monitoring,critical,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.96.json,1
UC-1.2.97,1,2,Print Spooler Vulnerability Monitoring (PrintNightmare),critical,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.97.json,1
UC-1.2.98,1,2,NPS / RADIUS Authentication Monitoring,medium,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.98.json,1
UC-1.2.100,1,2,PKI / Certificate Authority Health,critical,intermediate,Availability,Observability,,,content/cat-01-server-compute/UC-1.2.100.json,1
UC-1.2.101,1,2,File Share Access Auditing (SMB),medium,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.101.json,1
UC-1.2.102,1,2,Software Restriction / AppLocker Bypass Detection,critical,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.102.json,1
UC-1.2.103,1,2,Terminal Services / RDP Session Tracking,medium,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.103.json,1
UC-1.2.104,1,2,Disk Latency and I/O Performance (Windows),high,intermediate,Fault,Observability,,,content/cat-01-server-compute/UC-1.2.104.json,1
UC-1.2.105,1,2,Windows Defender Exclusion Monitoring,critical,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.105.json,1
UC-1.2.106,1,2,Local Administrator Group Membership Changes,critical,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.106.json,1
UC-1.2.107,1,2,DFS Replication Health Monitoring,high,advanced,Availability,Observability,,,content/cat-01-server-compute/UC-1.2.107.json,1
UC-1.2.108,1,2,Kerberos Constrained Delegation Abuse,critical,advanced,Security,Security,,,content/cat-01-server-compute/UC-1.2.108.json,1
UC-1.2.109,1,2,Windows Time Service (W32Time) Drift,high,advanced,Configuration,Observability,,,content/cat-01-server-compute/UC-1.2.109.json,1
UC-1.2.110,1,2,PowerShell Constrained Language Mode Bypass,critical,advanced,Security,Security,,,content/cat-01-server-compute/UC-1.2.110.json,1
UC-1.2.111,1,2,Windows Firewall Rule Tampering,critical,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.111.json,1
UC-1.2.112,1,2,BITS Transfer Abuse Detection,high,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.112.json,1
UC-1.2.113,1,2,COM Object Hijacking Detection,high,advanced,Security,Security,,,content/cat-01-server-compute/UC-1.2.113.json,1
UC-1.2.114,1,2,LSASS Memory Protection Monitoring,critical,advanced,Performance,Security,,,content/cat-01-server-compute/UC-1.2.114.json,1
UC-1.2.115,1,2,Logon Session Anomalies (Type 3 / Network Logon),high,intermediate,Performance,Security,,,content/cat-01-server-compute/UC-1.2.115.json,1
UC-1.2.116,1,2,WMI Persistence Detection,critical,advanced,Performance,Security,,,content/cat-01-server-compute/UC-1.2.116.json,1
UC-1.2.117,1,2,NIC Teaming & Network Adapter Failures (Windows),high,advanced,Performance,Security,,,content/cat-01-server-compute/UC-1.2.117.json,1
UC-1.2.118,1,2,ASR (Attack Surface Reduction) Rule Monitoring,critical,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.118.json,1
UC-1.2.119,1,2,Registry Run Key Persistence Monitoring,critical,advanced,Security,Security,,,content/cat-01-server-compute/UC-1.2.119.json,1
UC-1.2.120,1,2,BitLocker Recovery & Compliance Monitoring,high,advanced,Compliance; Security,Security,,,content/cat-01-server-compute/UC-1.2.120.json,1
UC-1.2.121,1,2,DNS Client Query Anomalies,medium,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.2.121.json,1
UC-1.2.122,1,2,Local Account Creation & Modification,critical,intermediate,Performance,Security,,,content/cat-01-server-compute/UC-1.2.122.json,1
UC-1.2.123,1,2,Token Manipulation / Privilege Escalation,critical,intermediate,Performance,Security,,,content/cat-01-server-compute/UC-1.2.123.json,1
UC-1.2.124,1,2,Process Injection Detection (Sysmon),critical,expert,Security,Security,,,content/cat-01-server-compute/UC-1.2.124.json,1
UC-1.2.125,1,2,Cluster Shared Volume (CSV) Health,high,intermediate,Availability,Observability,,,content/cat-01-server-compute/UC-1.2.125.json,1
UC-1.2.126,1,2,DCOM Activation Failures,medium,intermediate,Performance,Observability,,,content/cat-01-server-compute/UC-1.2.126.json,1
UC-1.2.127,1,2,Automatic Windows Update Compliance,high,advanced,Compliance,Security,,,content/cat-01-server-compute/UC-1.2.127.json,1
UC-1.2.128,1,2,Service Account Logon Anomalies,critical,intermediate,Performance,Security,,,content/cat-01-server-compute/UC-1.2.128.json,1
UC-1.2.129,1,2,Sysmon Driver/Image Load Monitoring,high,advanced,Performance,Security,,,content/cat-01-server-compute/UC-1.2.129.json,1
UC-1.2.130,1,2,Scheduled Task Modification for Persistence,critical,advanced,Performance,Security,,,content/cat-01-server-compute/UC-1.2.130.json,1
UC-1.2.131,1,2,Windows Print Spooler Health,medium,intermediate,Availability,Observability,,,content/cat-01-server-compute/UC-1.2.131.json,1
UC-1.2.132,1,2,Windows Scheduled Task Failures,medium,intermediate,Fault,Observability,,,content/cat-01-server-compute/UC-1.2.132.json,1
UC-1.2.133,1,2,Windows WMI Repository Health,medium,intermediate,Availability,Observability,,,content/cat-01-server-compute/UC-1.2.133.json,1
UC-1.2.134,1,2,Windows Pending Reboot Detection,medium,beginner,Configuration,Observability,,,content/cat-01-server-compute/UC-1.2.134.json,1
UC-1.2.135,1,2,macOS Splunk Universal Forwarder Heartbeat and KV Store Queue Backlog,critical,intermediate,Availability; Operations,Platform,,,content/cat-01-server-compute/UC-1.2.135.json,1
UC-1.2.136,1,2,macOS MDM Enrollment and User Channel Check-In SLA,high,advanced,Availability; Compliance,Security,,,content/cat-01-server-compute/UC-1.2.136.json,1
UC-1.2.137,1,2,macOS Secure Time Offset vs Stratum-1 Reference,high,beginner,Availability; Security,Security,,,content/cat-01-server-compute/UC-1.2.137.json,1
UC-1.3.1,1,3,System Resource Monitoring,medium,intermediate,Performance,Observability,,,content/cat-01-server-compute/UC-1.3.1.json,1
UC-1.3.2,1,3,FileVault Encryption Status,high,intermediate,Compliance,Security,,,content/cat-01-server-compute/UC-1.3.2.json,1
UC-1.3.3,1,3,Gatekeeper and SIP Status,medium,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.3.3.json,1
UC-1.3.4,1,3,Software Update Compliance,medium,intermediate,Compliance,Security,,,content/cat-01-server-compute/UC-1.3.4.json,1
UC-1.3.5,1,3,Application Crash Monitoring,low,intermediate,Fault,Security,,,content/cat-01-server-compute/UC-1.3.5.json,1
UC-1.3.6,1,3,macOS Gatekeeper and XProtect Status,medium,intermediate,Security,Security,,,content/cat-01-server-compute/UC-1.3.6.json,1
UC-1.4.1,1,4,Hardware Sensor Monitoring,high,intermediate,Fault,Observability,,,content/cat-01-server-compute/UC-1.4.1.json,1
UC-1.4.2,1,4,RAID Degradation Alerts,critical,intermediate,Fault,Observability,,,content/cat-01-server-compute/UC-1.4.2.json,1
UC-1.4.3,1,4,Power Supply Failure,critical,beginner,Availability,Observability,,,content/cat-01-server-compute/UC-1.4.3.json,1
UC-1.4.4,1,4,Predictive Disk Failure,high,intermediate,Fault,Observability,,,content/cat-01-server-compute/UC-1.4.4.json,1
UC-1.4.5,1,4,Firmware Version Compliance,medium,advanced,Compliance,Observability,,,content/cat-01-server-compute/UC-1.4.5.json,1
UC-1.4.6,1,4,Memory ECC Error Trending,high,intermediate,Fault,Observability,,,content/cat-01-server-compute/UC-1.4.6.json,1
UC-1.4.7,1,4,BMC Out-of-Band Connectivity Health,high,intermediate,Availability,Observability,,,content/cat-01-server-compute/UC-1.4.7.json,1
UC-1.4.8,1,4,PCIe Link Width and Speed Degradation,medium,advanced,Fault,Observability,,,content/cat-01-server-compute/UC-1.4.8.json,1
UC-1.4.9,1,4,Out-of-Band Sensor Threshold Breach (IPMI),critical,intermediate,Fault,Security,,,content/cat-01-server-compute/UC-1.4.9.json,1
UC-1.4.10,1,4,Disk Controller and HBA Health,high,intermediate,Fault,Observability,,,content/cat-01-server-compute/UC-1.4.10.json,1
UC-1.4.11,1,4,Boot Order and UEFI/BIOS Configuration Drift,medium,advanced,Configuration,Security,,,content/cat-01-server-compute/UC-1.4.11.json,1
UC-2.1.1,2,1,ESXi Host CPU Contention,high,intermediate,Performance,Observability,,,content/cat-02-virtualization/UC-2.1.1.json,1
UC-2.1.2,2,1,ESXi Host Memory Ballooning,high,intermediate,Fault,Observability,,,content/cat-02-virtualization/UC-2.1.2.json,1
UC-2.1.3,2,1,Datastore Capacity Trending,critical,intermediate,Fault,Observability,,,content/cat-02-virtualization/UC-2.1.3.json,1
UC-2.1.4,2,1,Datastore Latency Spikes,high,intermediate,Performance,Observability,,,content/cat-02-virtualization/UC-2.1.4.json,1
UC-2.1.5,2,1,VM Snapshot Sprawl,high,intermediate,Capacity,Observability,,,content/cat-02-virtualization/UC-2.1.5.json,1
UC-2.1.6,2,1,vMotion Tracking,low,beginner,Configuration,Observability,,,content/cat-02-virtualization/UC-2.1.6.json,1
UC-2.1.7,2,1,HA Failover Events,critical,beginner,Availability,Observability,,,content/cat-02-virtualization/UC-2.1.7.json,1
UC-2.1.8,2,1,DRS Imbalance Detection,medium,intermediate,Performance,Observability,,,content/cat-02-virtualization/UC-2.1.8.json,1
UC-2.1.9,2,1,VM Sprawl Detection,medium,intermediate,Capacity,Observability,,,content/cat-02-virtualization/UC-2.1.9.json,1
UC-2.1.10,2,1,vSAN Health Monitoring,high,beginner,Fault,Observability,,,content/cat-02-virtualization/UC-2.1.10.json,1
UC-2.1.11,2,1,ESXi Host Hardware Alerts,high,beginner,Fault,Observability,,,content/cat-02-virtualization/UC-2.1.11.json,1
UC-2.1.12,2,1,VM Resource Over-Allocation,medium,advanced,Capacity,Observability,,,content/cat-02-virtualization/UC-2.1.12.json,1
UC-2.1.13,2,1,vCenter Alarm Correlation,medium,beginner,Anomaly,Observability,,,content/cat-02-virtualization/UC-2.1.13.json,1
UC-2.1.14,2,1,ESXi Patch Compliance,medium,intermediate,Compliance,Observability,,,content/cat-02-virtualization/UC-2.1.14.json,1
UC-2.1.15,2,1,VM Creation/Deletion Audit,medium,intermediate,Compliance; Configuration,Security,,,content/cat-02-virtualization/UC-2.1.15.json,1
UC-2.1.16,2,1,VM Network I/O and Dropped Packets,high,intermediate,Performance,Security,,,content/cat-02-virtualization/UC-2.1.16.json,1
UC-2.1.17,2,1,VM Disk IOPS Trending and Throttling,high,intermediate,Performance,Observability,,,content/cat-02-virtualization/UC-2.1.17.json,1
UC-2.1.18,2,1,VMware Tools Status and Version Compliance,medium,beginner,Compliance,Observability,,,content/cat-02-virtualization/UC-2.1.18.json,1
UC-2.1.19,2,1,Distributed vSwitch Port Health and Errors,high,intermediate,Fault; Performance,Observability,,,content/cat-02-virtualization/UC-2.1.19.json,1
UC-2.1.20,2,1,Resource Pool Utilization and Limits,medium,intermediate,Capacity,Observability,,,content/cat-02-virtualization/UC-2.1.20.json,1
UC-2.1.21,2,1,ESXi Host Unexpected Reboot Detection,critical,beginner,Availability,Observability,,,content/cat-02-virtualization/UC-2.1.21.json,1
UC-2.1.22,2,1,vCenter Service Health,critical,intermediate,Availability,Observability,,,content/cat-02-virtualization/UC-2.1.22.json,1
UC-2.1.23,2,1,VM Unexpected Power State Changes,critical,beginner,Availability,Security,,,content/cat-02-virtualization/UC-2.1.23.json,1
UC-2.1.24,2,1,ESXi Host NTP Clock Drift,medium,intermediate,Compliance,Observability,,,content/cat-02-virtualization/UC-2.1.24.json,1
UC-2.1.25,2,1,Storage I/O Control (SIOC) Throttling,high,advanced,Performance,Observability,,,content/cat-02-virtualization/UC-2.1.25.json,1
UC-2.1.26,2,1,VM Hardware Version Compliance,medium,beginner,Compliance,Observability,,,content/cat-02-virtualization/UC-2.1.26.json,1
UC-2.1.27,2,1,VM Disk Consolidation Needed,high,beginner,Fault,Observability,,,content/cat-02-virtualization/UC-2.1.27.json,1
UC-2.1.28,2,1,Thin-Provisioned Disk Growth Rate,high,intermediate,Capacity,Observability,,,content/cat-02-virtualization/UC-2.1.28.json,1
UC-2.1.29,2,1,VM Affinity and Anti-Affinity Rule Violations,medium,intermediate,Compliance,Observability,,,content/cat-02-virtualization/UC-2.1.29.json,1
UC-2.1.30,2,1,Storage DRS Recommendations and Actions,medium,intermediate,Performance; Capacity,Observability,,,content/cat-02-virtualization/UC-2.1.30.json,1
UC-2.1.31,2,1,Fault Tolerance Status and Replication Lag,critical,intermediate,Availability,Observability,,,content/cat-02-virtualization/UC-2.1.31.json,1
UC-2.1.32,2,1,ESXi Host Certificate Expiration,high,intermediate,Compliance,Observability,,,content/cat-02-virtualization/UC-2.1.32.json,1
UC-2.1.33,2,1,ESXi Host Lockdown Mode Compliance,medium,beginner,Security; Compliance,Security,,,content/cat-02-virtualization/UC-2.1.33.json,1
UC-2.1.34,2,1,Orphaned VMDK Files on Datastores,medium,advanced,Capacity,Observability,,,content/cat-02-virtualization/UC-2.1.34.json,1
UC-2.1.35,2,1,VM Guest OS Disk Space via VMware Tools,high,beginner,Capacity,Observability,,,content/cat-02-virtualization/UC-2.1.35.json,1
UC-2.1.36,2,1,VM Encryption and vTPM Compliance,medium,intermediate,Security; Compliance,Security,,,content/cat-02-virtualization/UC-2.1.36.json,1
UC-2.1.37,2,1,VM Template Inventory and Staleness,low,beginner,Compliance,Observability,,,content/cat-02-virtualization/UC-2.1.37.json,1
UC-2.1.38,2,1,ESXi Host Syslog Forwarding Health,medium,beginner,Compliance,Observability,,,content/cat-02-virtualization/UC-2.1.38.json,1
UC-2.1.39,2,1,ESXi Host Firewall Rule Audit,medium,intermediate,Security; Compliance,Security,,,content/cat-02-virtualization/UC-2.1.39.json,1
UC-2.1.40,2,1,VM NUMA Alignment,medium,advanced,Performance,Observability,,,content/cat-02-virtualization/UC-2.1.40.json,1
UC-2.1.41,2,1,ESXi Host Coredump Configuration,medium,beginner,Compliance,Observability,,,content/cat-02-virtualization/UC-2.1.41.json,1
UC-2.1.42,2,1,VM CPU Ready Time Percentage,high,advanced,Performance,Observability,,,content/cat-02-virtualization/UC-2.1.42.json,1
UC-2.1.43,2,1,VM Disk I/O Latency per Datastore,high,intermediate,Performance,Observability,,,content/cat-02-virtualization/UC-2.1.43.json,1
UC-2.1.44,2,1,ESXi Host Certificate Renewal Compliance,critical,intermediate,Security; Availability,Security,,,content/cat-02-virtualization/UC-2.1.44.json,1
UC-2.1.45,2,1,VM Snapshot Age Alerting,high,intermediate,Capacity; Fault,Observability,,,content/cat-02-virtualization/UC-2.1.45.json,1
UC-2.1.46,2,1,vCenter Alarm Acknowledgment Tracking,medium,intermediate,Operations,Observability,,,content/cat-02-virtualization/UC-2.1.46.json,1
